"uri,primary_name_display,replaced"
"http://dx.doi.org/10.13039/100001848,""Scurlock Foundation"","
"http://dx.doi.org/10.13039/100002715,""Sea Turtle Conservancy"","
"http://dx.doi.org/10.13039/100009034,""Sea World Research and Rescue Foundation"","
"http://dx.doi.org/10.13039/100001851,""SeaWorld and Busch Gardens Conservation Fund"","
"http://dx.doi.org/10.13039/100007167,""Sean Costello Memorial Fund for Research on Bipolar Disorder"","
"http://dx.doi.org/10.13039/100005148,""Sears"","
"http://dx.doi.org/10.13039/501100004298,""Secom Science and Technology Foundation"","
"http://dx.doi.org/10.13039/501100007054,""Second Military Medical University"","
"http://dx.doi.org/10.13039/501100004296,""Seconda UniversitÃ  degli Studi di Napoli"","
"http://dx.doi.org/10.13039/501100007349,""Secretaria Nacional de Ciencia y TecnologÃ_a"","
"http://dx.doi.org/10.13039/100008381,""Secretaria Regional do Mar, CiÃªncia e Tecnologia"","
"http://dx.doi.org/10.13039/501100005282,""Secretaria da CiÃªncia, Tecnologia e EducaÃ§Ã£o Superior do Estado do CearÃ¡"","
"http://dx.doi.org/10.13039/501100007351,""Secretaria de Ciencia y Tecnica, Universidad de Buenos Aires"","
"http://dx.doi.org/10.13039/501100003772,""Secretaria de Desenvolvimento EconÃ´mico, CiÃªncia, Tecnologia e InovaÃ§Ã£o"","
"http://dx.doi.org/10.13039/501100003757,""Secretaria de Estado da CiÃªncia, Tecnologia e Ensino Superior do MaranhÃ£o"","
"http://dx.doi.org/10.13039/501100003760,""Secretaria de Estado de CiÃªncia e Tecnologia"","
"http://dx.doi.org/10.13039/501100004900,""Secretaria de Estado de CiÃªncia, Tecnologia e Ensino Superior de Minas Gerais"","
"http://dx.doi.org/10.13039/501100007398,""Secretaria de Estado de SaÃºde de Minas Gerais"","
"http://dx.doi.org/10.13039/501100005284,""Secretaria de Estado do Desenvolvimento EconÃ´mico e Social"","
"http://dx.doi.org/10.13039/501100007061,""SecretarÃ_a Nacional de Ciencia, TecnologÃ_a e InnovaciÃ_n"","
"http://dx.doi.org/10.13039/501100007031,""SecretarÃ_a de Ciencia y TecnologÃ_a, Gobierno de la Provincia de CÃ_rdoba"","
"http://dx.doi.org/10.13039/501100007045,""SecretarÃ_a de Ciencia, TecnologÃ_a e InnovaciÃ_n del Distrito Federal"","
"http://dx.doi.org/10.13039/501100004299,""SecretarÃ_a de EducaciÃ_n Superior, Ciencia, TecnologÃ_a e InnovaciÃ_n"","
"http://dx.doi.org/10.13039/501100003330,""SecretarÃ_a de Estado de Investigacion, Desarrollo e Innovacion"","
"http://dx.doi.org/10.13039/501100007136,""SecretarÃ_a de Estado de InvestigaciÃ_n, Desarrollo e InnovaciÃ_n"","
"http://dx.doi.org/10.13039/501100007161,""SecretarÃ_a de InvestigaciÃ_n y Posgrado, Instituto PolitÃ©cnico Nacional"","
"http://dx.doi.org/10.13039/501100004297,""SecretarÃ_a de Medio Ambiente y Recursos Naturales"","
"http://dx.doi.org/10.13039/501100004611,""SecretÃ¡rio de CiÃªncia, Tecnologia e Ensino Superior, Governo do Estado de Parana"","
"http://dx.doi.org/10.13039/501100002733,""SecrÃ©tariat GÃ©nÃ©ral pour les Affaires RÃ©gionales, Etat en RÃ©gion Aquitaine"","
"http://dx.doi.org/10.13039/100004114,""Secure World Foundation"","
"http://dx.doi.org/10.13039/501100002545,""Sehan University"","
"http://dx.doi.org/10.13039/501100005379,""Seirei Christopher University"","
"http://dx.doi.org/10.13039/501100002546,""Sejong University"","
"http://dx.doi.org/10.13039/100004117,""Selena Foundation"","
"http://dx.doi.org/10.13039/501100007086,""SelÃ§uk Ãœniversitesi"","
"http://dx.doi.org/10.13039/100000028,""Semiconductor Research Corporation"","
"http://dx.doi.org/10.13039/501100002332,""Semmelweis Egyetem"","
"http://dx.doi.org/10.13039/501100007103,""Semnan University"","
"http://dx.doi.org/10.13039/501100002547,""Semyung University"","
"http://dx.doi.org/10.13039/100009474,""Senatsverwaltung fÃ_r Bildung, Jugend und Wissenschaft, Berlin"","
"http://dx.doi.org/10.13039/100003370,""Sendzimir Foundation"","
"http://dx.doi.org/10.13039/501100004300,""Senior Talent Foundation of Jiangsu University"","
"http://dx.doi.org/10.13039/501100004301,""Senko Medical Instrument Manufacturing Company"","
"http://dx.doi.org/10.13039/100009124,""Senter for Autonome Marine Operasjoner og Systemer"","
"http://dx.doi.org/10.13039/501100002828,""Senter for Studier av Likhet, Sosial Organisering og Ã¸konomisk Utvikling, Universitetet I Oslo"","
"http://dx.doi.org/10.13039/501100002548,""Seokyeong University"","
"http://dx.doi.org/10.13039/501100002549,""Seonam University"","
"http://dx.doi.org/10.13039/501100002550,""Seoul Christian University"","
"http://dx.doi.org/10.13039/501100002625,""Seoul Jangsin University"","
"http://dx.doi.org/10.13039/501100003651,""Seoul National Hospital"","
"http://dx.doi.org/10.13039/501100002551,""Seoul National University"","
"http://dx.doi.org/10.13039/501100004332,""Seoul National University Hospital"","
"http://dx.doi.org/10.13039/501100002552,""Seoul National University of Education"","
"http://dx.doi.org/10.13039/501100002553,""Seoul National University of Science and Technology"","
"http://dx.doi.org/10.13039/501100002554,""Seoul Theological University"","
"http://dx.doi.org/10.13039/501100002555,""Seoul Women`s University"","
"http://dx.doi.org/10.13039/501100002556,""Seowon University"","
"http://dx.doi.org/10.13039/501100001881,""Service Delivery and Organisation programme"","
"http://dx.doi.org/10.13039/501100003501,""Service Science Society of Taiwan"","
"http://dx.doi.org/10.13039/501100004963,""Seventh Framework Programme"","
"http://dx.doi.org/10.13039/100002330,""Severns Family Foundation"","
"http://dx.doi.org/10.13039/100007113,""Sexual Medicine Society of North America"","
"http://dx.doi.org/10.13039/501100004302,""Sexually Transmitted Infection Research Foundation"","
"http://dx.doi.org/10.13039/501100004303,""Shaanxi Normal University"","
"http://dx.doi.org/10.13039/100007454,""Shadyside Hospital Foundation"","
"http://dx.doi.org/10.13039/501100006098,""Shaheed Rajaei Cardiovascular Medical and Research Center"","
"http://dx.doi.org/10.13039/501100005851,""Shahid Beheshti University of Medical Sciences"","
"http://dx.doi.org/10.13039/501100005412,""Shahid Chamran University of Ahvaz"","
"http://dx.doi.org/10.13039/501100004883,""Shahrekord University"","
"http://dx.doi.org/10.13039/501100005756,""Shahrekord University of Medical Sciences"","
"http://dx.doi.org/10.13039/501100004305,""Shahroud University of Medical Sciences"","
"http://dx.doi.org/10.13039/501100004306,""Shandong Agricultural University"","
"http://dx.doi.org/10.13039/501100003091,""Shandong Province"","
"http://dx.doi.org/10.13039/100009108,""Shandong University"","
"http://dx.doi.org/10.13039/501100004295,""Shandong University of Science and Technology"","
"http://dx.doi.org/10.13039/501100007198,""Shanghai Academy of Agricultural Sciences"","
"http://dx.doi.org/10.13039/501100004308,""Shanghai Academy of Educational Sciences"","
"http://dx.doi.org/10.13039/100009101,""Shanghai Academy of Spaceflight Technology"","
"http://dx.doi.org/10.13039/501100003024,""Shanghai Education Development Foundation"","
"http://dx.doi.org/10.13039/501100002841,""Shanghai Educational Development Foundation"","
"http://dx.doi.org/10.13039/100009102,""Shanghai Institute of Satellite Engineering"","
"http://dx.doi.org/10.13039/501100002843,""Shanghai Institutes for Biological Sciences, Chinese Academy of Sciences"","
"http://dx.doi.org/10.13039/501100004921,""Shanghai Jiao Tong University"","
"http://dx.doi.org/10.13039/100007836,""Shanghai Key Laboratory of Intelligent Information Processing"","
"http://dx.doi.org/10.13039/501100003395,""Shanghai Municipal Education Commission"","
"http://dx.doi.org/10.13039/501100007279,""Shanghai Municipal Health Bureau"","
"http://dx.doi.org/10.13039/501100004110,""Shanghai Normal University"","
"http://dx.doi.org/10.13039/100009089,""Shanghai Nuclear Engineering Research and Design Institute"","
"http://dx.doi.org/10.13039/501100002397,""Shanghai University of Sport"","
"http://dx.doi.org/10.13039/100009047,""Shantou University"","
"http://dx.doi.org/10.13039/501100004309,""Shanxi Coal Transportation and Sales Group"","
"http://dx.doi.org/10.13039/501100004310,""Shanxi Datong University"","
"http://dx.doi.org/10.13039/501100003398,""Shanxi Scholarship Council of China"","
"http://dx.doi.org/10.13039/501100004311,""Shanxi University"","
"http://dx.doi.org/10.13039/501100006770,""Shaoguan University"","
"http://dx.doi.org/10.13039/501100004068,""Shaoyang University"","
"http://dx.doi.org/10.13039/100002331,""Shared Earth Foundation"","
"http://dx.doi.org/10.13039/501100002398,""Sharif University of Technology"","
"http://dx.doi.org/10.13039/100004094,""Sharon Roberts Cancer Foundation"","
"http://dx.doi.org/10.13039/100005308,""Shastri Indo-Canadian Institute"","
"http://dx.doi.org/10.13039/501100004876,""Sheffield Hospitals Charity"","
"http://dx.doi.org/10.13039/100005677,""Shelby Cullom Davis Center for Historical Studies, Princeton University"","
"http://dx.doi.org/10.13039/100004378,""Shell"","
"http://dx.doi.org/10.13039/501100004312,""Shenhua Group"","
"http://dx.doi.org/10.13039/501100004313,""Shenkar College of Engineering and Design"","
"http://dx.doi.org/10.13039/501100004314,""Shenyang Aerospace University"","
"http://dx.doi.org/10.13039/501100004315,""Shenyang University"","
"http://dx.doi.org/10.13039/501100004791,""Shenzhen Graduate School, Peking University"","
"http://dx.doi.org/10.13039/501100006691,""Sher-e-Bangla Agricultural University"","
"http://dx.doi.org/10.13039/501100004316,""Shetland Islands Council"","
"http://dx.doi.org/10.13039/501100004317,""Shihezi University"","
"http://dx.doi.org/10.13039/501100005885,""Shimabara Science Promotion Foundation"","
"http://dx.doi.org/10.13039/501100004318,""Shimane University"","
"http://dx.doi.org/10.13039/501100004319,""Shin Kong Wu Ho-Su Memorial Hospital"","
"http://dx.doi.org/10.13039/501100000344,""Shine"","
"http://dx.doi.org/10.13039/501100002557,""Shingyeong University"","
"http://dx.doi.org/10.13039/501100005612,""Shionogi"","
"http://dx.doi.org/10.13039/501100006096,""Shiraz Transplant Research Center, Shiraz University of Medical Sciences"","
"http://dx.doi.org/10.13039/501100005071,""Shiraz University"","
"http://dx.doi.org/10.13039/501100004320,""Shiraz University of Medical Sciences"","
"http://dx.doi.org/10.13039/100007343,""Shire"","
"http://dx.doi.org/10.13039/501100004321,""Shire"",R"
"http://dx.doi.org/10.13039/501100004322,""Shiseido Group"","
"http://dx.doi.org/10.13039/501100004087,""Shizuoka University"","
"http://dx.doi.org/10.13039/501100004801,""Shota Rustaveli National Science Foundation"","
"http://dx.doi.org/10.13039/501100006355,""Shun Hing Institute of Advanced Engineering"","
"http://dx.doi.org/10.13039/100009278,""Shwachman Diamond Syndrome Foundation"","
"http://dx.doi.org/10.13039/501100003182,""Siberian Branch, Russian Academy of Sciences"","
"http://dx.doi.org/10.13039/501100004912,""Sichuan University"","
"http://dx.doi.org/10.13039/501100004858,""Sichuan University of Science and Engineering"","
"http://dx.doi.org/10.13039/501100000165,""Sick Kids Foundation"","
"http://dx.doi.org/10.13039/100001315,""Sid W. Richardson Foundation"","
"http://dx.doi.org/10.13039/100009060,""Sidaction"","
"http://dx.doi.org/10.13039/100007115,""Sidgmore Family Foundation"","
"http://dx.doi.org/10.13039/100006156,""Sidney Kimmel Foundation for Cancer Research"","
"http://dx.doi.org/10.13039/100008019,""Sidney Myer Fund"","
"http://dx.doi.org/10.13039/100008020,""Sidney Myer Fund and Myer Foundation"","
"http://dx.doi.org/10.13039/100001479,""Sidney R. Baer, Jr. Foundation"","
"http://dx.doi.org/10.13039/501100004830,""Siemens"","
"http://dx.doi.org/10.13039/100005204,""Siemens Foundation"","
"http://dx.doi.org/10.13039/100004340,""Siemens USA"","
"http://dx.doi.org/10.13039/100001334,""Sierra Club Foundation"","
"http://dx.doi.org/10.13039/501100005294,""Sigge Perssons och Alice Nybergs Stiftelse fÃ¶r Odontologisk Forskning"","
"http://dx.doi.org/10.13039/501100004324,""Sightsavers International"","
"http://dx.doi.org/10.13039/100006071,""Sigma Delta Chi Foundation"","
"http://dx.doi.org/10.13039/100005231,""Sigma Delta Epsilon-Graduate Women in Science"","
"http://dx.doi.org/10.13039/100004785,""Sigma-Aldrich Corporation"","
"http://dx.doi.org/10.13039/100003386,""Sigma-Aldrich Foundation"","
"http://dx.doi.org/10.13039/501100004325,""Signe ja Ane Gyllenbergin SÃ_Ã_tiÃ¶"","
"http://dx.doi.org/10.13039/501100006306,""Sigrid JusÃ©liuksen SÃ_Ã_tiÃ¶"","
"http://dx.doi.org/10.13039/100008369,""Sihtasutus Archimedes"","
"http://dx.doi.org/10.13039/100004124,""Sikh Foundation"","
"http://dx.doi.org/10.13039/100004729,""Sikorsky Aircraft Corporation"","
"http://dx.doi.org/10.13039/100000923,""Silicon Valley Community Foundation"","
"http://dx.doi.org/10.13039/501100002558,""Silla University"","
"http://dx.doi.org/10.13039/501100006436,""Silpakorn University"","
"http://dx.doi.org/10.13039/100006612,""Simmons College"","
"http://dx.doi.org/10.13039/501100004326,""Simon Fraser University"","
"http://dx.doi.org/10.13039/100000893,""Simons Foundation"","
"http://dx.doi.org/10.13039/100004127,""Simpson Fund"","
"http://dx.doi.org/10.13039/100007682,""Simpson Strong-Tie"","
"http://dx.doi.org/10.13039/501100004327,""SingHealth Foundation"","
"http://dx.doi.org/10.13039/501100001468,""Singapore Eye Research Institute"","
"http://dx.doi.org/10.13039/501100001469,""Singapore General Hospital"","
"http://dx.doi.org/10.13039/501100001470,""Singapore Heart Foundation"","
"http://dx.doi.org/10.13039/501100001355,""Singapore Institute for Clinical Sciences"","
"http://dx.doi.org/10.13039/501100001471,""Singapore Institute of Manufacturing Technology - A STAR"","
"http://dx.doi.org/10.13039/501100001359,""Singapore International Foundation"","
"http://dx.doi.org/10.13039/501100001472,""Singapore Police Force"","
"http://dx.doi.org/10.13039/501100007040,""Singapore University of Technology and Design"","
"http://dx.doi.org/10.13039/501100001474,""Singapore-MIT Alliance for Research and Technology Centre"","
"http://dx.doi.org/10.13039/100006820,""Singer Family Foundation"","
"http://dx.doi.org/10.13039/501100005924,""Sino-Swedish Centre for Tree-Ring Research"","
"http://dx.doi.org/10.13039/100001337,""Sioux Falls Area Community Foundation"","
"http://dx.doi.org/10.13039/100001855,""Siouxland Community Foundation"","
"http://dx.doi.org/10.13039/501100004495,""Sir Arthur Marshall Institute for Aeronautics, University of Cambridge"","
"http://dx.doi.org/10.13039/501100001193,""Sir Edward Dunlop Medical Research Foundation"","
"http://dx.doi.org/10.13039/501100000862,""Sir Halley Stewart Trust"","
"http://dx.doi.org/10.13039/501100000282,""Sir Jules Thorn Charitable Trust"","
"http://dx.doi.org/10.13039/501100001401,""Sir Ratan Tata Trust and Navajbai Ratan Tata Trust"","
"http://dx.doi.org/10.13039/501100004378,""Sir Ross and Sir Keith Smith Fund"","
"http://dx.doi.org/10.13039/100001856,""Siragusa Foundation"","
"http://dx.doi.org/10.13039/501100005791,""Sirindhorn International Institute of Technology, Thammasat University"","
"http://dx.doi.org/10.13039/501100004328,""Sirpa ja Markku Jalkasen SÃ_Ã_tiÃ¶"","
"http://dx.doi.org/10.13039/100001857,""Sisters of Charity Foundation of South Carolina"","
"http://dx.doi.org/10.13039/100003994,""Sitka Center for Art and Ecology"","
"http://dx.doi.org/10.13039/501100004965,""Sixth Framework Programme"","
"http://dx.doi.org/10.13039/100003392,""SjÃ¶grenâ€™s Syndrome Foundation"","
"http://dx.doi.org/10.13039/100009508,""Skaggs School of Pharmacy and Pharmaceutical Sciences"","
"http://dx.doi.org/10.13039/100004129,""Skeeter Foundation"","
"http://dx.doi.org/10.13039/100003395,""Skin Cancer Foundation"","
